BUSINESS_NAME,LICENCEE_NAME,LICENCE,CIVIC_ADDRESS,MAILING_ADDRESS,APPLICATION_DATE,APPROVED_DATE,LICENCE_STATE,RESIDENT_STATUS,IMBL,YEAR_OPENED,NAICS_CODE,NAICS_DESCRIPTION,NWID,PROPERTY_NUMBER,ObjectId
PAUL'S DRIVING SCHOOL,"CHAHAL, BIRINDER PAL SINGH",132976,"1030 EWEN AVE
NEW WESTMINSTER BC  V3M 5E1",,20200117000000,20201117,APPROVED,RESIDENT,No,2020,61169,All other schools and instruction,,,1101
TITAN FIRE PROTECTION LTD,TITAN FIRE PROTECTION LTD,132978,"BUSINESS - OUT OF TOWN
",,20200117000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,1102
WEST OCEAN SOLUTIONS BUILDING SERVICES LTD,WEST OCEAN SOLUTIONS BUILDING SERVICES LTD,132973,"BUSINESS - OUT OF TOWN
",,20200114000000,20201117,APPROVED,NON-RESIDENT,No,2020,2383,Building finishing contractors,,,1103
VERITAS WELLNESS,"SHINDLE, SIDNEY",132975,"140-815 FIRST ST
NEW WESTMINSTER BC  V3L 2H7",,20200114000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1104
CLARALPMAK,"MAK, LAI PING (CLARA)",132969,"704-188 AGNES ST
NEW WESTMINSTER BC  V3L 0H6",,20200114000000,20201117,APPROVED,RESIDENT,No,2020,62419,Other individual and family services,,,1105
CACTUS ELECTRICAL CORP,CACTUS ELECTRICAL CORP,132974,"BUSINESS - OUT OF TOWN
",,20200114000000,20201117,APPROVED,NON-RESIDENT,No,2020,23821,Electrical contractors and other wiring installation contractors,,,1106
"BARBON, ROLANDE","BARBON, ROLANDE",132968,"210-610 SIXTH ST
NEW WESTMINSTER BC  V3L 3C2",,20200114000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1107
TECHNIQUE ALARM LTD,TECHNIQUE ALARM LTD,132971,"809 MILTON ST
NEW WESTMINSTER BC  V3M 1M9",,20200114000000,20201117,APPROVED,RESIDENT,Yes,2020,2389,Other specialty trade contractors,,,1108
DAVID COHEN PARALEGAL CONSULTING NW79,"COHEN, DAVID",132966,"10-48 LEOPOLD PL
NEW WESTMINSTER BC  V3L 2C6",,20200113000000,20210407,APPROVED,RESIDENT,No,2020,54119,Other legal services,,,1109
"JAVIER, TILE AND STONE","JAVIER, TILE AND STONE",132962,"211-511 ASH ST
NEW WESTMINSTER BC  V3M 3N4",,20200113000000,20201117,APPROVED,RESIDENT,Yes,2020,238,Construction / Specialty trade contractors,,,1110
TRUE BLUE PLUMBING LIMITED,TRUE BLUE PLUMBING LIMITED,132960,"21-30 CAPILANO WAY
NEW WESTMINSTER BC  V3L 5M3",,20200113000000,20201117,APPROVED,RESIDENT,Yes,2020,23822,"Plumbing, heating and air-conditioning contractors",,,1111
RE-CHARGE ELECTRICAL SOLUTIONS INC,RE-CHARGE ELECTRICAL SOLUTIONS INC,132961,"804-610 HAMILTON ST
NEW WESTMINSTER BC  V3M 2M5",,20200113000000,20201117,APPROVED,RESIDENT,Yes,2020,23821,Electrical contractors and other wiring installation contractors,,,1112
TRUE BLUE PLUMBING LIMITED,TRUE BLUE PLUMBING LIMITED,132959,"21-30 CAPILANO WAY
NEW WESTMINSTER BC  V3L 5M3",,20200113000000,20201117,APPROVED,RESIDENT,No,2020,23822,"Plumbing, heating and air-conditioning contractors",,,1113
ADVANCED CONCEPT FIRE PROTECTION LTD,ADVANCED CONCEPT FIRE PROTECTION LTD,132957,"BUSINESS - OUT OF TOWN
",,20200113000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,1114
FOR THE LOVE OF THE GAME,FOR THE LOVE OF THE GAME YOUTH SPORTS INC,132965,"BUSINESS - OUT OF TOWN
",,20200113000000,20201117,APPROVED,NON-RESIDENT,No,2020,8134,Civic and social organizations,,,1115
"WEBSTER, HAROLD","WEBSTER, HAROLD",132954,"140-815 FIRST ST
NEW WESTMINSTER BC  V3L 2H7",,20200110000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1116
"SCHNIDER, NEAL","SCHNIDER, NEAL",132955,"140-815 FIRST ST
NEW WESTMINSTER BC  V3L 2H7",,20200110000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1117
KORDA BROS. DECORATING LTD,KORDA BROS. DECORATING LTD,132956,"BUSINESS - OUT OF TOWN
",,20200110000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,1118
PATSARA THAI RESTAURANT,PATSARA THAI RESTAURANT LTD,132950,"528 CARNARVON ST
NEW WESTMINSTER BC  V3L 1C4",,20200109000000,20201117,APPROVED,RESIDENT,No,2020,722511,Full-service restaurants,,,1119
PATSARA THAI RESTAURANT,PATSARA THAI RESTAURANT LTD,132949,"528 CARNARVON ST
NEW WESTMINSTER BC  V3L 1C4",,20200109000000,20201117,APPROVED,RESIDENT,No,2020,722511,Full-service restaurants,,,1120
"SAHAHUB, TYLER","SAHAHUB, TYLER",132951,"6-13 K DE K CRT
NEW WESTMINSTER BC  V3M 6B6",,20200109000000,20201117,APPROVED,RESIDENT,No,2020,2389,Other specialty trade contractors,,,1121
VERTCONSCIOUS,"WHELTON, BRITTANY",132952,"1002-510 AGNES ST
NEW WESTMINSTER BC  V3L 0J6",,20200109000000,20201117,APPROVED,RESIDENT,No,2020,4541,Electronic shopping and mail-order houses,,,1122
MILNE MASSAGE THERAPY,"MILNE, SARA JAYNE",132953,"204 SIXTH ST
NEW WESTMINSTER BC  V3L 3A1",,20200109000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1123
BAL LANDSCAPING AND FENCING,BAL LANDSCAPING AND FENCING LTD,132943,"646 BOYD ST
NEW WESTMINSTER BC",,20200108000000,20201117,APPROVED,RESIDENT,No,2020,2389,Other specialty trade contractors,,,1124
"JANETTE DAY, RMT","DAY, JANETTE",132946,"603-625 FIFTH AVE
NEW WESTMINSTER BC  V3M 1X4",,20200108000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1125
ANYDAY JUNK REMOVAL AND RECYCLING,"ZEYNA, BEHAR",132944,"608-720 SEVENTH AVE
NEW WESTMINSTER BC  V3M 2J4",,20200108000000,20201117,APPROVED,RESIDENT,No,2020,2389,Other specialty trade contractors,,,1126
TOTAL SITE SERVICES LTD,TOTAL SITE SERVICES LTD,132945,"BUSINESS - OUT OF TOWN
",,20200108000000,20201117,APPROVED,NON-RESIDENT,No,2020,2389,Other specialty trade contractors,,,1127
WEST PACIFIC ELECTRIC,"FAVRETTO, CORRADO SEBASTIANO",132947,"1803-280 ROSS DR
NEW WESTMINSTER BC  V3L 0C2",,20200108000000,20210713,APPROVED,RESIDENT,No,2020,23821,Electrical contractors and other wiring installation contractors,,,1128
GOLDEN CIRCLE CONTRACTING CORP,GOLDEN CIRCLE CONTRACTING CORP,132942,"3107-898 CARNARVON ST
NEW WESTMINSTER BC  V3M 0C3",,20200107000000,20201117,APPROVED,RESIDENT,Yes,2020,2389,Other specialty trade contractors,,,1129
GOLDEN CIRCLE CONTRACTING CORP,GOLDEN CIRCLE CONTRACTING CORP,132941,"3107-898 CARNARVON ST
NEW WESTMINSTER BC  V3M 0C3",,20200107000000,20201117,APPROVED,RESIDENT,No,2020,2389,Other specialty trade contractors,,,1130
HYACK CONTRACTING LTD,HYACK CONTRACTING LTD,132939,"505 EIGHTH AVE
NEW WESTMINSTER BC  V3L 1Y5",,20200107000000,20201117,APPROVED,RESIDENT,Yes,2020,236110,Residential building construction (handyman),,,1131
EVERYDAY ITEMS JAPAN,"KIM, HOUNG DOCK
WOO, JEONG HEE",132938,"115-610 SIXTH ST
NEW WESTMINSTER BC  V3L 3C2",,20200107000000,20201117,APPROVED,RESIDENT,No,2020,4521,Department stores,,,1132
ABC FLOORINGS & CARPENTRY LTD,ABC FLOORINGS & CARPENTRY LTD,132940,"431 EWEN AVE
NEW WESTMINSTER BC  V3M 5B5",,20200107000000,20201117,APPROVED,RESIDENT,Yes,2020,2389,Other specialty trade contractors,,,1133
FIGHT LAB,HEADKICK STUNTS LTD,132930,"611 TWELFTH ST
NEW WESTMINSTER BC  V3M 4J3",,20200103000000,20201117,APPROVED,RESIDENT,No,2020,61169,All other schools and instruction,,,1134
BIOTIC CONSTRUCTION LTD.,BIOTIC CONSTRUCTION LTD.,132928,"310 ALBERTA ST
NEW WESTMINSTER BC  V3L 3J3",,20200103000000,20201117,APPROVED,RESIDENT,No,2020,54161,Management consulting services,,,1135
EMBERS,EASTSIDE MOVEMENT FOR BUSINESS AND ECONOMIC RENEWAL SOCIETY,132936,"611 AGNES ST
NEW WESTMINSTER BC  V3M 1G9",,20200103000000,20201117,APPROVED,RESIDENT,No,2020,8133,Social advocacy organizations,,,1136
RICK BRONSON'S HOUSE OF COMEDY,RICK BRONSON'S HOUSE OF COMEDY BC INC,132931,"530 COLUMBIA ST
NEW WESTMINSTER BC  V3L 1B1",,20200103000000,20201117,APPROVED,RESIDENT,No,2020,7224,Drinking places (alcoholic beverages),,,1137
RICK BRONSON'S HOUSE OF COMEDY,RICK BRONSON'S HOUSE OF COMEDY BC INC,132932,"530 COLUMBIA ST
NEW WESTMINSTER BC  V3L 1B1",,20200103000000,20201117,APPROVED,RESIDENT,No,2020,7224,Drinking places (alcoholic beverages),,,1138
RENTOKIL CANADA CORPORATION,RENTOKIL CANADA CORPORATION,132935,"BUSINESS - OUT OF TOWN
",,20200103000000,20201117,APPROVED,NON-RESIDENT,No,2020,56171,Exterminating and pest control services,,,1139
COMITY PAINTING,"JOCKISCH, CORINN ADA",132921,"310-516 ASH ST
NEW WESTMINSTER BC  V3M 3N3",,20200102000000,20201117,APPROVED,RESIDENT,Yes,2020,2389,Other specialty trade contractors,,,1140
BROCK FLORAL,"OBA, KATRINA",132927,"444 ELMER ST
NEW WESTMINSTER BC  V3L 4M5",,20200102000000,20201117,APPROVED,RESIDENT,No,2020,81299,All other personal services,,,1141
KOJIMA SUSHI,"TANG, MING WEI",132923,"410 SIXTH ST
NEW WESTMINSTER BC  V3L 3B2",,20200102000000,20201117,APPROVED,RESIDENT,No,2020,722511,Full-service restaurants,,,1142
KOJIMA SUSHI,"TANG, MING WEI",132924,"410 SIXTH ST
NEW WESTMINSTER BC  V3L 3B2",,20200102000000,20201117,APPROVED,RESIDENT,No,2020,722511,Full-service restaurants,,,1143
C.F. VENTURES BUILDING SERVICES INC,C.F. VENTURES BUILDING SERVICES INC,132917,"14-89 STAR CRES
NEW WESTMINSTER BC  V3M 6X7",,20200101000000,20201117,APPROVED,RESIDENT,Yes,2020,2389,Other specialty trade contractors,,,1144
"MAH, KIM","MAH, KIM",133095,"237 EIGHTH ST
NEW WESTMINSTER BC  V3M 3P8",,20200101000000,20201117,APPROVED,RESIDENT,No,2020,531111,Lessors of residential buildings and dwellings (except social housing projects),,,1145
IMPARK LOT #69,IMPERIAL PARKING CANADA CORPORATION,132920,"E (MH)-330 E COLUMBIA ST
NEW WESTMINSTER BC  V3L 3W7",,20191231000000,20201117,APPROVED,RESIDENT,No,2020,81293,Parking lots and garages,,,1146
WINDWARD HEALTHCARE INC,WINDWARD HEALTHCARE INC,132919,"BUSINESS - OUT OF TOWN
",,20191231000000,20201117,APPROVED,NON-RESIDENT,No,2020,62134,"Offices of physical, occupational, and speech therapists and audiologists",,,1147
DR. MCINNES PLASTIC SURGERY,"MCINNES, COLIN W",132914,"307-233 NELSON'S CRES
NEW WESTMINSTER BC  V3L 0E4",,20191227000000,20201117,APPROVED,RESIDENT,No,2020,6211,Offices of physicians,,,1149
DR. SADRA SHARIFI-SABER INC,DR. SADRA SHARIFI-SABER INC,132913,"102-245 E COLUMBIA ST
NEW WESTMINSTER BC  V3L 3W4",,20191227000000,20201117,APPROVED,RESIDENT,No,2020,6211,Offices of physicians,,,1150
TIPPING POINT,TIPPING POINT CONSULTING & COUNSELLING SERVICES INC,132915,"101-309 SIXTH ST
NEW WESTMINSTER BC  V3L 3A7",,20191227000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1151
"JODI A. MICHAELS, BARRISTER & SOLICITOR","MICHAELS, JODI A",132910,"102-668 CARNARVON ST
NEW WESTMINSTER BC  V3M 5Y6",,20191224000000,20201117,APPROVED,RESIDENT,No,2020,5411,Legal services,,,1152
NEW WEST CHIROPRACTIC,"ROBBINS, DANIEL",132912,"101-818 TWELFTH ST
NEW WESTMINSTER BC  V3M 4K1",,20191224000000,20201117,APPROVED,RESIDENT,No,2020,62131,Offices of chiropractors,,,1153
TEN FIELDS HANDYMAN SERVICES,"KUHN, KEVIN",132904,"314-550 ROYAL AVE
NEW WESTMINSTER BC  V3L 5H9",,20191223000000,20201117,APPROVED,RESIDENT,No,2020,236110,Residential building construction (handyman),,,1155
ROYAL CITY DRIVING ACADEMY,"MILJKOVIC, TIJANA",132908,"704-1250 QUAYSIDE DR
NEW WESTMINSTER BC  V3M 6E2",,20191223000000,20201117,APPROVED,RESIDENT,No,2020,61169,All other schools and instruction,,,1156
CROSSFIT NEW WEST,HYACK ATHLETICS LTD,132907,"C-409 BOYNE ST
NEW WESTMINSTER BC  V3M 5K2",,20191223000000,20201117,APPROVED,RESIDENT,No,2020,71394,Fitness and recreational sports centres,,,1157
FLAVOR BALANCE ESPRESSO BAR,FLAVOR BALANCE ESPRESSO BAR LTD,132902,"619 BELMONT ST
NEW WESTMINSTER BC  V3M 5Z8",,20191220000000,20201117,APPROVED,RESIDENT,No,2020,722511,Full-service restaurants,,,1159
HUB BARBER SHOP,1230109 BC LTD,132894,"125-555 SIXTH ST
NEW WESTMINSTER BC  V3L 5H1",,20191219000000,20201117,APPROVED,RESIDENT,No,2020,812115,Beauty salons,,,1160
WHATAFOOD - BRAZILIAN STREET FOODS,WHATAFOOD FOOD SERVICES INC,132898,"255-800 CARNARVON ST
NEW WESTMINSTER BC  V3M 0G3",,20191219000000,20201117,APPROVED,RESIDENT,No,2020,722512,Limited-service eating places,,,1164
"B. ANNE PRIESTMAN, MD FRCPC","PRIESTMAN, DR B. ANNE",132897,"411-301 E COLUMBIA ST
NEW WESTMINSTER BC  V3L 3W5",,20191219000000,20201117,APPROVED,RESIDENT,No,2020,6211,Offices of physicians,,,1165
HAYASHI SUSHI,1224730 BC LTD,132892,"106-78 TENTH ST
NEW WESTMINSTER BC  V3M 3X3",,20191219000000,20201117,APPROVED,RESIDENT,No,2020,722511,Full-service restaurants,,,1166
HAYASHI SUSHI,1224730 BC LTD,132893,"106-78 TENTH ST
NEW WESTMINSTER BC  V3M 3X3",,20191219000000,20201117,APPROVED,RESIDENT,No,2020,722511,Full-service restaurants,,,1167
THE WINE FACTORY,1226129 BC LTD,132895,"649 FRONT ST
NEW WESTMINSTER BC  V3M 1A2",,20191219000000,20201117,APPROVED,RESIDENT,No,2020,4453,"Beer, wine and liquor stores",,,1168
CLEAN IMAGE JANITORIAL SERVICES LTD,CLEAN IMAGE JANITORIAL SERVICES LTD,132888,"607-625 FIFTH AVE
NEW WESTMINSTER BC  V3M 1X4",,20191217000000,20201117,APPROVED,RESIDENT,No,2020,561722,Janitorial/Cleaning services (except window cleaning),,,1169
FOUNDATIONS NATUROPATHIC HEALTH,"STANDEVEN, HEIDI",132884,"535 CARNARVON ST
NEW WESTMINSTER BC  V3L 0J2",,20191217000000,20201117,APPROVED,RESIDENT,No,2020,6211,Offices of physicians,,,1170
ELITE TRUCK REPAIRS LTD,ELITE TRUCK REPAIRS LTD,132883,"48 BRAID ST
NEW WESTMINSTER BC  V3L 3P3",,20191217000000,20201117,APPROVED,RESIDENT,No,2020,8111,Automotive repair and maintenance,,,1171
SUPER QUALITY JANITORIAL SERVICES LTD,SUPER QUALITY JANITORIAL SERVICES LTD,132886,"607-625 FIFTH AVE
NEW WESTMINSTER BC  V3M 1X4",,20191217000000,20201117,APPROVED,RESIDENT,No,2020,561722,Janitorial/Cleaning services (except window cleaning),,,1175
ASSURED BUILDING MAINTENANCE LTD,ASSURED BUILDING MAINTENANCE LTD,132887,"607-625 FIFTH AVE
NEW WESTMINSTER BC  V3M 1X4",,20191217000000,20201117,APPROVED,RESIDENT,No,2020,561722,Janitorial/Cleaning services (except window cleaning),,,1176
LOWER MAINLAND FORMING INC,LOWER MAINLAND FORMING INC,132885,"230-522 SEVENTH ST
NEW WESTMINSTER BC  V3M 5T5",,20191217000000,20201117,APPROVED,RESIDENT,No,2020,236220,Commercial and Institutional building construction,,,1177
OMNAE TECHNOLOGIES INC,OMNAE TECHNOLOGIES INC,132882,"201-810 QUAYSIDE DR
NEW WESTMINSTER BC  V3M 6B9",,20191217000000,20201117,APPROVED,RESIDENT,No,2020,5112,Software publishers,,,1178
JEFF MARTINEAU MASSAGE THERAPY,"MARTINEAU, JEFF",132878,"603-625 FIFTH AVE
NEW WESTMINSTER BC  V3M 1X4",,20191216000000,20201117,APPROVED,RESIDENT,No,2020,62139,Offices of all other health practitioners,,,1179
EXTRASEAL LTD,EXTRASEAL LTD,132875,"601-15 E ROYAL AVE
NEW WESTMINSTER BC  V3L 0A9",,20191213000000,20201117,APPROVED,RESIDENT,No,2020,2389,Other specialty trade contractors,,,1181
ELITE MEDICAL ASSOCIATES INC,ELITE MEDICAL ASSOCIATES INC,132876,"201-301 E COLUMBIA ST
NEW WESTMINSTER BC  V3L 3W5",,20191213000000,20201117,APPROVED,RESIDENT,No,2020,6211,Offices of physicians,,,1182
ANP HAIR CUT AND BEAUTY SALON LTD,ANP HAIR CUT & BEAUTY SALON LTD,132866,"854 TWELFTH ST
NEW WESTMINSTER BC  V3M 4K3",,20191211000000,20201117,APPROVED,RESIDENT,No,2020,81211,Hair care and esthetic services,,,1185
MINDSET BARBER LOUNGE,"MAZHAR, DIAKO",132862,"C-511 COLUMBIA ST
NEW WESTMINSTER BC  V3L 1B2",,20191210000000,20201117,APPROVED,RESIDENT,No,2020,81211,Hair care and esthetic services,,,1186
GONG CHA,5 O'CLOCK TEA INC,132861,"103-900 CARNARVON ST
NEW WESTMINSTER BC  V3M 0K4",,20191210000000,20201204,APPROVED,RESIDENT,No,2020,722512,Limited-service eating places,,,1187
KF DAY SPA,KF DAY SPA LTD,132863,"140-401 EIGHTH ST
NEW WESTMINSTER BC  V3M 3R5",,20191210000000,20201117,APPROVED,RESIDENT,No,2020,81219,Other personal care services,,,1189
WAGER BROTHERS PLUMBING,"WAGER, ROBERT",132844,"1619 LONDON ST
NEW WESTMINSTER BC  V3M 3C8",,20191122000000,20201117,APPROVED,RESIDENT,Yes,2020,23822,"Plumbing, heating and air-conditioning contractors",,,1197
L'ONORE PIZZA,L'ONORE PIZZA INC,133747,"110-28 E ROYAL AVE
NEW WESTMINSTER BC  V3L 0B7",,20191024000000,20210226,APPROVED,RESIDENT,No,2020,722512,Limited-service eating places,,,1241
L'ONORE PIZZA,L'ONORE PIZZA INC,132785,"110-28 E ROYAL AVE
NEW WESTMINSTER BC  V3L 0B7",,20191024000000,20210226,APPROVED,RESIDENT,No,2020,722512,Limited-service eating places,,,1242
SERIOUS COFFEE,1181711 BC LTD,132781,"102-900 CARNARVON ST
NEW WESTMINSTER BC  V3M 0K4",,20191022000000,20210209,APPROVED,RESIDENT,No,2020,722512,Limited-service eating places,,,1247
